id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
618350,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
581301,Landing Page Submission,Direct Traffic,No,No,1,3.0,1202,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
592835,Landing Page Submission,Direct Traffic,No,No,0,2.0,389,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
643819,Landing Page Submission,Google,No,No,1,6.0,251,6.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
628658,Landing Page Submission,Google,No,No,1,2.0,1238,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
608250,Landing Page Submission,Google,No,No,0,5.0,157,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
602406,Landing Page Submission,Direct Traffic,No,No,1,3.0,1576,1.5,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,No
596625,Landing Page Submission,Direct Traffic,No,No,1,4.0,1530,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
615558,Landing Page Submission,Direct Traffic,No,No,1,2.0,1683,2.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
623134,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
582472,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
625676,Landing Page Submission,Direct Traffic,No,No,1,5.0,1149,5.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
660479,Landing Page Submission,Google,No,No,0,1.0,233,1.0,Unreachable,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
627529,Landing Page Submission,Google,No,No,0,9.0,97,9.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
583464,Landing Page Submission,Google,No,No,0,4.0,137,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,12.0,18.0,No
619090,Landing Page Submission,Google,No,No,1,6.0,842,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
611910,Landing Page Submission,Direct Traffic,No,No,0,4.0,373,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622172,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
641905,Landing Page Submission,Google,No,No,1,10.0,1026,10.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
607050,Landing Page Submission,Direct Traffic,No,No,0,2.0,295,2.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
633475,Landing Page Submission,Direct Traffic,No,No,0,3.0,519,3.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,No
600091,Landing Page Submission,Direct Traffic,No,No,0,4.0,77,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
604214,Landing Page Submission,Direct Traffic,No,No,1,2.0,1302,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
616756,Landing Page Submission,Direct Traffic,No,No,0,3.0,349,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
589803,Landing Page Submission,Direct Traffic,No,No,0,2.0,323,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,14.0,18.0,No
597718,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
647352,Landing Page Submission,Organic Search,No,No,0,5.0,190,5.0,Form Submitted on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
622204,Landing Page Submission,Direct Traffic,No,No,1,6.0,1081,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
600191,Landing Page Submission,Google,No,No,0,3.0,108,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
642120,Landing Page Submission,Direct Traffic,No,No,0,3.0,491,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,16.0,Yes
656483,Landing Page Submission,Organic Search,No,No,1,4.0,1378,4.0,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
602859,Landing Page Submission,Direct Traffic,No,No,1,3.0,730,3.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
588794,Landing Page Submission,Google,No,No,0,3.0,1286,1.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590757,API,Google,No,No,1,3.0,1664,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
601070,Landing Page Submission,Google,No,No,1,4.0,686,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
637789,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
642242,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
586511,API,Organic Search,Yes,No,0,1.0,1323,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
615501,Landing Page Submission,Direct Traffic,No,No,0,2.0,817,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
651807,Landing Page Submission,Google,No,No,1,11.0,2069,5.5,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,16.0,18.0,Yes
627999,Landing Page Submission,Direct Traffic,No,No,0,2.0,75,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
634125,API,Google,No,No,1,2.0,103,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
619060,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
609585,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
639624,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
608135,API,Google,No,No,0,2.0,231,2.0,Email Opened,,,No,No,No,No,No,No,,,No
612603,API,Google,No,No,1,2.0,979,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
641940,Landing Page Submission,Google,No,No,1,3.0,370,1.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,18.0,No
634783,Landing Page Submission,Direct Traffic,No,No,0,1.0,111,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,17.0,No
634636,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
625137,Landing Page Submission,Google,No,No,0,10.0,877,3.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599542,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
646449,Landing Page Submission,Google,No,No,0,3.0,125,3.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,13.0,No
613318,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,231,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
658299,API,Referral Sites,No,No,0,2.0,457,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
594589,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
598323,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
613188,Landing Page Submission,Direct Traffic,No,No,1,4.0,913,4.0,Email Opened,E-Business,Student,No,No,No,No,No,No,,,Yes
641173,Landing Page Submission,Google,No,No,1,6.0,1830,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,No
590115,Landing Page Submission,Google,Yes,No,0,3.0,1158,3.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
592590,API,Google,Yes,No,0,2.0,30,2.0,Email Bounced,Select,Student,No,No,No,No,No,No,14.0,15.0,No
584464,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586124,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
645172,Landing Page Submission,Google,No,No,1,4.0,1588,4.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
627358,Landing Page Submission,Google,No,No,0,4.0,126,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
596857,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
600950,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
591899,Landing Page Submission,Direct Traffic,No,No,0,4.0,395,1.33,Email Opened,Select,Working Professional,No,No,No,No,No,No,13.0,17.0,No
640869,API,Google,No,No,0,3.0,382,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
589021,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
646662,Lead Add Form,Reference,No,No,1,,1252,,,Marketing Management,Student,No,No,No,No,No,No,14.0,20.0,No
648700,Landing Page Submission,Direct Traffic,No,No,0,6.0,263,6.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,17.0,18.0,Yes
592297,Landing Page Submission,Google,No,No,0,7.0,20,2.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
627759,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
590108,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,311,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
613438,Landing Page Submission,Google,No,No,1,7.0,1398,3.5,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
637526,API,Google,No,No,0,2.0,242,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
646808,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
634083,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
590347,Landing Page Submission,Direct Traffic,No,No,0,4.0,105,4.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,Yes
616761,Landing Page Submission,Direct Traffic,No,No,1,3.0,1346,3.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
657777,Landing Page Submission,Direct Traffic,No,No,0,1.0,1226,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
617857,API,Google,No,No,0,3.0,396,3.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
647125,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587392,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
591923,Landing Page Submission,Google,No,No,0,4.0,13,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
623355,Landing Page Submission,Organic Search,No,No,0,9.0,1211,3.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
660361,API,Referral Sites,No,No,0,4.0,223,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
658571,API,Organic Search,No,No,1,8.0,877,2.67,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,No
592781,Landing Page Submission,Direct Traffic,No,No,0,2.0,621,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,18.0,Yes
654831,Landing Page Submission,Google,No,No,0,7.0,185,7.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
641637,Landing Page Submission,Google,No,No,0,6.0,125,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
582287,API,Google,No,No,0,2.0,124,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,16.0,No
598455,Landing Page Submission,Direct Traffic,No,No,1,2.0,1201,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
622413,Landing Page Submission,Direct Traffic,No,No,1,2.0,1520,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
635587,Landing Page Submission,Google,No,No,1,3.0,1436,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
639967,API,Google,No,No,1,2.0,1554,2.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
602262,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,238,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
651926,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,19.0,No
619144,Landing Page Submission,Google,No,No,1,5.0,1473,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
596493,Landing Page Submission,Google,No,No,1,10.0,257,2.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
628396,API,Chat,No,No,1,1.0,1172,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
582325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
596866,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606560,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
600088,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
633999,Landing Page Submission,Google,No,No,0,6.0,478,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
642081,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
639444,API,Google,No,No,1,3.0,318,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
630041,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
615705,API,Organic Search,No,No,0,3.0,169,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
602318,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
625410,Landing Page Submission,Google,No,No,1,5.0,1179,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
599583,Landing Page Submission,Direct Traffic,No,No,0,2.0,170,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
587640,Landing Page Submission,Organic Search,No,No,0,4.0,345,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
656580,API,Referral Sites,No,No,0,3.0,170,1.5,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
591029,Landing Page Submission,Organic Search,No,No,1,4.0,5,4.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,15.0,15.0,Yes
593410,Landing Page Submission,Direct Traffic,No,No,0,4.0,1106,1.33,Chat Conversation,Retail Management,,No,No,No,No,No,No,12.0,18.0,Yes
584599,Landing Page Submission,Google,No,No,0,5.0,4,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
606895,Landing Page Submission,Direct Traffic,No,No,0,2.0,8,2.0,Email Link Clicked,Finance Management,,No,No,No,No,No,No,,,Yes
645483,API,Google,No,No,1,2.0,485,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
597161,Landing Page Submission,Google,No,No,0,2.0,543,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
624586,Landing Page Submission,Google,No,No,0,4.0,98,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
607459,Landing Page Submission,Direct Traffic,No,No,1,2.0,1207,2.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,Yes
630335,API,Google,No,No,0,3.0,232,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
648641,API,Direct Traffic,No,No,0,10.0,21,3.33,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
591530,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
629679,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
613405,Landing Page Submission,Direct Traffic,No,No,1,2.0,1007,2.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
612572,API,Google,No,No,1,3.0,789,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
629956,Landing Page Submission,Direct Traffic,No,No,1,6.0,94,2.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
624831,Landing Page Submission,Organic Search,No,No,0,4.0,793,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
613976,API,Google,No,No,0,3.0,18,1.5,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
587535,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
589807,Landing Page Submission,Direct Traffic,No,No,1,5.0,1155,1.67,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
604359,Landing Page Submission,Google,No,No,1,4.0,1221,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
600935,Landing Page Submission,Direct Traffic,No,No,0,2.0,344,2.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,,,Yes
625120,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
639824,Landing Page Submission,Direct Traffic,No,No,1,13.0,998,2.17,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,16.0,15.0,Yes
630052,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
590914,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
637818,API,Google,No,No,1,2.0,872,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
630863,Landing Page Submission,Direct Traffic,No,No,0,4.0,488,4.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
631699,Landing Page Submission,Organic Search,No,No,0,4.0,639,4.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
599258,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,359,2.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,,,Yes
656448,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
585824,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
600832,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,269,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
584327,API,Organic Search,No,No,1,2.0,1580,2.0,Unreachable,Select,Businessman,No,No,No,No,No,No,14.0,15.0,No
631819,Landing Page Submission,Google,No,No,1,5.0,96,1.67,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
619558,Landing Page Submission,Direct Traffic,No,No,0,9.0,234,1.8,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
636960,API,Google,No,No,0,2.0,59,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
622371,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
587412,API,Google,No,No,1,2.0,783,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655886,API,Referral Sites,No,No,0,11.0,366,3.67,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
585062,Landing Page Submission,Direct Traffic,No,No,0,2.0,1393,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
606860,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
623420,Landing Page Submission,Direct Traffic,No,No,1,3.0,139,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
587880,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,17.0,No
645818,Landing Page Submission,Direct Traffic,No,No,0,1.0,471,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,17.0,No
586359,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
622713,Landing Page Submission,Google,No,No,0,5.0,88,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,No
602021,Landing Page Submission,Direct Traffic,No,No,0,5.0,504,2.5,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
622866,API,Google,No,No,0,2.0,191,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
611651,API,Google,No,No,1,2.0,1260,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
611055,Landing Page Submission,Direct Traffic,No,No,0,3.0,1288,1.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
638858,API,Google,No,No,0,5.0,118,5.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
607213,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
587616,Landing Page Submission,Direct Traffic,No,No,1,2.0,70,2.0,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
597776,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
602740,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
643524,Landing Page Submission,Organic Search,No,No,0,3.0,560,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
617000,API,Google,No,No,0,2.0,52,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
605331,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
600395,Landing Page Submission,Direct Traffic,No,No,1,3.0,1698,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
659016,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,234,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
634102,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
608360,API,Chat,No,No,1,2.0,166,1.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
648423,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
604984,Landing Page Submission,Direct Traffic,No,No,1,8.0,411,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
647630,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
660616,API,Google,No,No,0,4.0,58,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,16.0,No
590504,API,Google,No,No,0,2.0,69,1.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
640035,Landing Page Submission,Google,No,No,1,9.0,128,4.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
630287,Landing Page Submission,Direct Traffic,No,No,1,5.0,959,2.5,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
588319,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
611183,Landing Page Submission,Google,No,No,0,4.0,135,4.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
619437,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-COMMERCE,Student,No,No,No,No,No,No,15.0,15.0,No
644247,API,Google,No,No,1,4.0,1184,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
587916,Lead Add Form,Reference,No,No,1,,903,,,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,19.0,No
588126,API,Organic Search,No,No,0,7.0,1379,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
620699,Landing Page Submission,Google,No,No,0,1.0,52,1.0,Converted to Lead,Marketing Management,,No,No,No,No,No,No,,,No
629377,Landing Page Submission,Direct Traffic,No,No,0,2.0,499,2.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
647939,Landing Page Submission,Direct Traffic,No,No,0,2.0,253,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,16.0,Yes
654918,Landing Page Submission,Direct Traffic,No,No,1,2.0,1012,2.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
657142,API,Google,No,No,0,5.0,1493,1.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
651023,API,Organic Search,No,No,0,2.0,602,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636619,API,Google,No,No,0,3.0,141,3.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
651431,Landing Page Submission,Organic Search,No,No,0,5.0,1326,5.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,17.0,Yes
607344,API,Organic Search,No,No,0,3.0,85,3.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
619137,Landing Page Submission,Google,No,No,0,7.0,136,3.5,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
651443,API,Organic Search,No,No,1,5.0,1092,5.0,Had a Phone Conversation,,,No,No,No,No,No,No,14.0,15.0,No
603831,Landing Page Submission,Direct Traffic,No,No,1,2.0,1106,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
652926,API,Google,No,No,1,5.0,1313,2.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
584622,Landing Page Submission,Google,No,No,0,5.0,215,2.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
645385,API,Google,No,No,1,2.0,880,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
599103,Landing Page Submission,Google,No,No,0,6.0,132,6.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
